#EXPORTTYPE:                 	DATA ALL                                                                                                                             
#FILE:                       	20260224_Mg_SiO2_stoich_loose_Ar_5Kmin.ngb-ss5                                                                                       
#FORMAT:                     	NETZSCH5                                                                                                                             
#FTYPE:                      	ASCII                                                                                                                                
#IDENTITY:                   	LOOSE_MgSiO2                                                                                                                         
#DECIMAL:                    	COMMA                                                                                                                                
#SEPARATOR:                  	TAB                                                                                                                                  
#MTYPE:                      	DTA                                                                                                                                  
#INSTRUMENT:                 	NETZSCH STA 449F5                                                                                                                    
#PROJECT:                    	THREAD                                                                                                                               
#DATE/TIME:                  	24/02/2026 18:39:34 (UTC+1)                                                                                                          
#CORR. FILE:                 	                                                                                                                                     
#TEMPCAL:                    	20260212_DTATG_CAL_AR_5KMIN_quadratic_T.ngb-ts5                                                                                      
#SENSITIVITY:                	20260212_5Kmin_DTATG_Ar_sens.ngb-es5                                                                                                 
#LABORATORY:                 	Politecnico Milano                                                                                                                   
#OPERATOR:                   	PARAVAN                                                                                                                              
#REMARK:                     	Mg + SiO2 stoichiometric. loose powder  heating program: 20 K/min Ar 0 50 20  T_start=25  C T_end = 850 C  m_sample_mettler = 0.01566
#SAMPLE:                     	LOOSE_MgSiO2                                                                                                                         
#SAMPLE MASS /mg:            	15.6245                                                                                                                              
#MATERIAL:                   	Mg_Sio2_thermite                                                                                                                     
#REFERENCE:                  	-                                                                                                                                    
#REFERENCE MASS /mg:         	0                                                                                                                                    
#TYPE OF CRUCIBLE:           	DTA/TG crucible Al2O3                                                                                                                
#SAMPLE CRUCIBLE MASS /mg:   	0                                                                                                                                    
#REFERENCE CRUCIBLE MASS /mg:	0                                                                                                                                    
#TG RANGE /mg:               	35000                                                                                                                                
#TAU-R:                      	---                                                                                                                                  
#CORR. CODE:                 	000                                                                                                                                  
#EXO:                        	+1                                                                                                                                   
#RANGE:                      	25 C/20.0(K/min)/850 C                                                                                                               
#SEGMENT:                    	S1/3                                                                                                                                 
#SEG. 1:                     	25 C/20.0(K/min)/850 C                                                                                                               

##Temp./ C	Time/min	DTA/(mW/mg)	Mass/%	Gas Flow(purge1)/(ml/min)	Gas Flow(purge2)/(ml/min)	Gas Flow(protective)/(ml/min)	Sensit./(uV/mW)
786.93903	38.23000	19.42843	101.72742	0.000000e+000	50.00000	20.00000	0.23866
786.93903	38.24000	19.42843	101.72742	0.000000e+000	50.00000	20.00000	0.23866
787.15503	38.25000	19.42770	101.72550	0.000000e+000	50.00000	20.00000	0.23863
787.37201	38.26000	19.42964	101.72422	0.000000e+000	50.00000	20.00000	0.23860
787.58801	38.27000	19.43198	101.72294	0.000000e+000	50.00000	20.00000	0.23857
787.80402	38.28000	19.42756	101.72230	0.000000e+000	50.00000	20.00000	0.23854
788.02002	38.29000	19.42253	101.72102	0.000000e+000	50.00000	20.00000	0.23852
788.23602	38.30000	19.41913	101.72038	0.000000e+000	50.00000	20.00000	0.23849
788.45203	38.31000	19.42086	101.71910	0.000000e+000	50.00000	20.00000	0.23846
788.66803	38.32000	19.42320	101.71845	0.000000e+000	50.00000	20.00000	0.23843
788.88397	38.33000	19.42431	101.71781	0.000000e+000	50.00000	20.00000	0.23840
789.09998	38.34000	19.41599	101.71717	0.000000e+000	50.00000	20.00000	0.23837
789.31598	38.35000	19.41055	101.71653	0.000000e+000	50.00000	20.00000	0.23834
789.53198	38.36000	19.41227	101.71589	0.000000e+000	50.00000	20.00000	0.23831
789.74799	38.37000	19.41441	101.71397	0.000000e+000	50.00000	20.00000	0.23829
789.74799	38.38000	19.41441	101.71397	0.000000e+000	50.00000	20.00000	0.23829
789.96399	38.39000	19.41368	101.71333	0.000000e+000	50.00000	20.00000	0.23826
790.17999	38.40000	19.40024	101.71269	0.000000e+000	50.00000	20.00000	0.23823
790.39600	38.41000	19.40114	101.71205	0.000000e+000	50.00000	20.00000	0.23820
790.61200	38.42000	19.40328	101.71141	0.000000e+000	50.00000	20.00000	0.23817
790.82800	38.43000	19.39886	101.71013	0.000000e+000	50.00000	20.00000	0.23814
791.04401	38.44000	19.39607	101.70949	0.000000e+000	50.00000	20.00000	0.23811
791.26001	38.45000	19.39206	101.70885	0.000000e+000	50.00000	20.00000	0.23808
791.47601	38.46000	19.39235	101.70821	0.000000e+000	50.00000	20.00000	0.23806
791.69202	38.47000	19.39448	101.70757	0.000000e+000	50.00000	20.00000	0.23803
791.90802	38.48000	19.39006	101.70693	0.000000e+000	50.00000	20.00000	0.23800
792.12402	38.49000	19.37886	101.70501	0.000000e+000	50.00000	20.00000	0.23797
792.12402	38.50000	19.37886	101.70501	0.000000e+000	50.00000	20.00000	0.23797
792.33899	38.51000	19.38098	101.70437	0.000000e+000	50.00000	20.00000	0.23794
792.55603	38.52000	19.36548	101.70373	0.000000e+000	50.00000	20.00000	0.23791
792.77100	38.53000	19.36535	101.70309	0.000000e+000	50.00000	20.00000	0.23788
792.98700	38.54000	19.36748	101.70181	0.000000e+000	50.00000	20.00000	0.23785
793.20300	38.55000	19.35114	101.70053	0.000000e+000	50.00000	20.00000	0.23783
793.41901	38.56000	19.35185	101.69925	0.000000e+000	50.00000	20.00000	0.23780
793.63501	38.57000	19.34720	101.69797	0.000000e+000	50.00000	20.00000	0.23777
793.84998	38.58000	19.33845	101.69733	0.000000e+000	50.00000	20.00000	0.23774
794.06598	38.59000	19.33832	101.69605	0.000000e+000	50.00000	20.00000	0.23771
794.28198	38.60000	19.33594	101.69477	0.000000e+000	50.00000	20.00000	0.23768
794.49799	38.61000	19.32513	101.69413	0.000000e+000	50.00000	20.00000	0.23765
794.71301	38.62000	19.32479	101.69349	0.000000e+000	50.00000	20.00000	0.23762
794.92902	38.63000	19.30925	101.69157	0.000000e+000	50.00000	20.00000	0.23760
794.92902	38.64000	19.30925	101.69157	0.000000e+000	50.00000	20.00000	0.23760
795.14502	38.65000	19.30892	101.69029	0.000000e+000	50.00000	20.00000	0.23757
795.35999	38.66000	19.31105	101.68965	0.000000e+000	50.00000	20.00000	0.23754
795.57599	38.67000	19.29900	101.68901	0.000000e+000	50.00000	20.00000	0.23751
795.79199	38.68000	19.29579	101.68773	0.000000e+000	50.00000	20.00000	0.23748
796.00702	38.69000	19.29770	101.68709	0.000000e+000	50.00000	20.00000	0.23745
796.22302	38.70000	19.28462	101.68645	0.000000e+000	50.00000	20.00000	0.23742
796.43903	38.71000	19.28203	101.68645	0.000000e+000	50.00000	20.00000	0.23739
796.65399	38.72000	19.28394	101.68581	0.000000e+000	50.00000	20.00000	0.23737
796.87000	38.73000	19.27044	101.68581	0.000000e+000	50.00000	20.00000	0.23734
797.08502	38.74000	19.26845	101.68517	0.000000e+000	50.00000	20.00000	0.23731
797.30103	38.75000	19.27038	101.68453	0.000000e+000	50.00000	20.00000	0.23728
797.51599	38.76000	19.25707	101.68389	0.000000e+000	50.00000	20.00000	0.23725
797.73199	38.77000	19.25488	101.68325	0.000000e+000	50.00000	20.00000	0.23722
797.94800	38.78000	19.23890	101.68197	0.000000e+000	50.00000	20.00000	0.23719
797.94800	38.79000	19.23890	101.68197	0.000000e+000	50.00000	20.00000	0.23719
798.16302	38.80000	19.24102	101.68133	0.000000e+000	50.00000	20.00000	0.23716
798.37903	38.81000	19.24110	101.68069	0.000000e+000	50.00000	20.00000	0.23714
798.59399	38.82000	19.23642	101.68005	0.000000e+000	50.00000	20.00000	0.23711
798.81000	38.83000	19.23382	101.67941	0.000000e+000	50.00000	20.00000	0.23708
799.02502	38.84000	19.22812	101.67813	0.000000e+000	50.00000	20.00000	0.23705
799.23999	38.85000	19.22983	101.67749	0.000000e+000	50.00000	20.00000	0.23702
799.45599	38.86000	19.22352	101.67621	0.000000e+000	50.00000	20.00000	0.23699
799.67200	38.87000	19.21473	101.67493	0.000000e+000	50.00000	20.00000	0.23696
799.88702	38.88000	19.21624	101.67365	0.000000e+000	50.00000	20.00000	0.23693
800.10303	38.89000	19.20703	101.67237	0.000000e+000	50.00000	20.00000	0.23691
800.31799	38.90000	19.20297	101.67109	0.000000e+000	50.00000	20.00000	0.23688
800.53302	38.91000	19.20262	101.66917	0.000000e+000	50.00000	20.00000	0.23685
800.74902	38.92000	19.20475	101.66725	0.000000e+000	50.00000	20.00000	0.23682
800.96399	38.93000	19.18873	101.66405	0.000000e+000	50.00000	20.00000	0.23679
800.96399	38.94000	19.18873	101.66405	0.000000e+000	50.00000	20.00000	0.23679
801.17902	38.95000	19.18900	101.66213	0.000000e+000	50.00000	20.00000	0.23676
801.39502	38.96000	19.19113	101.66021	0.000000e+000	50.00000	20.00000	0.23673
801.60999	38.97000	19.18356	101.65829	0.000000e+000	50.00000	20.00000	0.23670
801.82501	38.98000	19.17619	101.65701	0.000000e+000	50.00000	20.00000	0.23667
802.04102	38.99000	19.17771	101.65509	0.000000e+000	50.00000	20.00000	0.23665
802.25598	39.00000	19.17983	101.65317	0.000000e+000	50.00000	20.00000	0.23662
802.47101	39.01000	19.16565	101.65189	0.000000e+000	50.00000	20.00000	0.23659
802.68701	39.02000	19.16428	101.65061	0.000000e+000	50.00000	20.00000	0.23656
802.90198	39.03000	19.16620	101.64805	0.000000e+000	50.00000	20.00000	0.23653
803.11700	39.04000	19.15407	101.64677	0.000000e+000	50.00000	20.00000	0.23650
803.33197	39.05000	19.15083	101.64549	0.000000e+000	50.00000	20.00000	0.23647
803.54797	39.06000	19.15275	101.64357	0.000000e+000	50.00000	20.00000	0.23644
803.76300	39.07000	19.14827	101.64229	0.000000e+000	50.00000	20.00000	0.23642
803.97803	39.08000	19.14006	101.64101	0.000000e+000	50.00000	20.00000	0.23639
804.19299	39.09000	19.13207	101.63909	0.000000e+000	50.00000	20.00000	0.23636
804.19299	39.10000	19.13207	101.63909	0.000000e+000	50.00000	20.00000	0.23636
804.40802	39.11000	19.13068	101.63845	0.000000e+000	50.00000	20.00000	0.23633
804.62299	39.12000	19.12391	101.63845	0.000000e+000	50.00000	20.00000	0.23630
804.83899	39.13000	19.12543	101.63781	0.000000e+000	50.00000	20.00000	0.23627
805.05402	39.14000	19.12755	101.63781	0.000000e+000	50.00000	20.00000	0.23624
805.26898	39.15000	19.12782	101.63717	0.000000e+000	50.00000	20.00000	0.23621
805.48401	39.16000	19.11423	101.63653	0.000000e+000	50.00000	20.00000	0.23619
805.69897	39.17000	19.11408	101.63653	0.000000e+000	50.00000	20.00000	0.23616
805.91400	39.18000	19.11620	101.63589	0.000000e+000	50.00000	20.00000	0.23613
806.12903	39.19000	19.11853	101.63525	0.000000e+000	50.00000	20.00000	0.23610
806.34399	39.20000	19.11280	101.63461	0.000000e+000	50.00000	20.00000	0.23607
806.55902	39.21000	19.10706	101.63397	0.000000e+000	50.00000	20.00000	0.23604
806.77502	39.22000	19.10527	101.63333	0.000000e+000	50.00000	20.00000	0.23601
806.98999	39.23000	19.10718	101.63269	0.000000e+000	50.00000	20.00000	0.23598
807.20502	39.24000	19.09751	101.63141	0.000000e+000	50.00000	20.00000	0.23595
807.20502	39.25000	19.09751	101.63141	0.000000e+000	50.00000	20.00000	0.23595
807.41998	39.26000	19.09343	101.63141	0.000000e+000	50.00000	20.00000	0.23593
807.63501	39.27000	19.09369	101.63077	0.000000e+000	50.00000	20.00000	0.23590
807.84998	39.28000	19.09582	101.63013	0.000000e+000	50.00000	20.00000	0.23587
808.06500	39.29000	19.09505	101.62949	0.000000e+000	50.00000	20.00000	0.23584
808.28003	39.30000	19.09138	101.62885	0.000000e+000	50.00000	20.00000	0.23581
808.49500	39.31000	19.08315	101.62821	0.000000e+000	50.00000	20.00000	0.23578
808.71002	39.32000	19.08465	101.62757	0.000000e+000	50.00000	20.00000	0.23575
808.92499	39.33000	19.08678	101.62693	0.000000e+000	50.00000	20.00000	0.23572
809.13898	39.34000	19.08910	101.62629	0.000000e+000	50.00000	20.00000	0.23570
809.35400	39.35000	19.07797	101.62565	0.000000e+000	50.00000	20.00000	0.23567
809.56897	39.36000	19.07367	101.62501	0.000000e+000	50.00000	20.00000	0.23564
809.78400	39.37000	19.07560	101.62437	0.000000e+000	50.00000	20.00000	0.23561
809.99902	39.38000	19.07772	101.62373	0.000000e+000	50.00000	20.00000	0.23558
810.21399	39.39000	19.08006	101.62245	0.000000e+000	50.00000	20.00000	0.23555
810.42902	39.40000	19.06187	101.62117	0.000000e+000	50.00000	20.00000	0.23552
810.42902	39.41000	19.06187	101.62117	0.000000e+000	50.00000	20.00000	0.23552
810.64398	39.42000	19.06400	101.62053	0.000000e+000	50.00000	20.00000	0.23549
810.85901	39.43000	19.05493	101.61989	0.000000e+000	50.00000	20.00000	0.23546
811.07397	39.44000	19.04876	101.61925	0.000000e+000	50.00000	20.00000	0.23544
811.28802	39.45000	19.05046	101.61925	0.000000e+000	50.00000	20.00000	0.23541
811.50299	39.46000	19.05259	101.61861	0.000000e+000	50.00000	20.00000	0.23538
811.71802	39.47000	19.04808	101.61797	0.000000e+000	50.00000	20.00000	0.23535
811.93298	39.48000	19.03880	101.61733	0.000000e+000	50.00000	20.00000	0.23532
812.14801	39.49000	19.03906	101.61669	0.000000e+000	50.00000	20.00000	0.23529
812.36200	39.50000	19.04117	101.61477	0.000000e+000	50.00000	20.00000	0.23526
812.57703	39.51000	19.03542	101.61349	0.000000e+000	50.00000	20.00000	0.23523
812.79199	39.52000	19.02633	101.61221	0.000000e+000	50.00000	20.00000	0.23521
813.00702	39.53000	19.02763	101.61093	0.000000e+000	50.00000	20.00000	0.23518
813.22101	39.54000	19.02975	101.60965	0.000000e+000	50.00000	20.00000	0.23515
813.43597	39.55000	19.02212	101.60837	0.000000e+000	50.00000	20.00000	0.23512
813.65002	39.56000	19.01468	101.60709	0.000000e+000	50.00000	20.00000	0.23509
813.86499	39.57000	19.01619	101.60581	0.000000e+000	50.00000	20.00000	0.23506
814.08002	39.58000	19.00149	101.60261	0.000000e+000	50.00000	20.00000	0.23503
814.08002	39.59000	19.00149	101.60261	0.000000e+000	50.00000	20.00000	0.23503
814.29498	39.60000	19.00029	101.60197	0.000000e+000	50.00000	20.00000	0.23500
814.51001	39.61000	19.00221	101.60069	0.000000e+000	50.00000	20.00000	0.23497
814.72400	39.62000	19.00454	101.60005	0.000000e+000	50.00000	20.00000	0.23495
814.93903	39.63000	18.99191	101.59877	0.000000e+000	50.00000	20.00000	0.23492
815.15302	39.64000	18.98987	101.59749	0.000000e+000	50.00000	20.00000	0.23489
815.36798	39.65000	18.99096	101.59429	0.000000e+000	50.00000	20.00000	0.23486
815.58197	39.66000	18.99308	101.59173	0.000000e+000	50.00000	20.00000	0.23483
815.79700	39.67000	18.97650	101.58853	0.000000e+000	50.00000	20.00000	0.23480
816.01202	39.68000	18.97717	101.58533	0.000000e+000	50.00000	20.00000	0.23477
816.22601	39.69000	18.97929	101.58277	0.000000e+000	50.00000	20.00000	0.23474
816.44098	39.70000	18.96956	101.58085	0.000000e+000	50.00000	20.00000	0.23471
816.65601	39.71000	18.96399	101.57957	0.000000e+000	50.00000	20.00000	0.23469
816.87000	39.72000	18.96090	101.57765	0.000000e+000	50.00000	20.00000	0.23466
816.87000	39.73000	18.96090	101.57765	0.000000e+000	50.00000	20.00000	0.23466
817.29901	39.74000	18.94996	101.57509	0.000000e+000	50.00000	20.00000	0.23460
817.29901	39.75000	18.94996	101.57509	0.000000e+000	50.00000	20.00000	0.23460
817.51398	39.76000	18.95188	101.57381	0.000000e+000	50.00000	20.00000	0.23457
817.72803	39.77000	18.94421	101.57253	0.000000e+000	50.00000	20.00000	0.23454
817.94202	39.78000	18.93655	101.57125	0.000000e+000	50.00000	20.00000	0.23451
818.15698	39.79000	18.93805	101.56933	0.000000e+000	50.00000	20.00000	0.23448
818.37201	39.80000	18.94018	101.56805	0.000000e+000	50.00000	20.00000	0.23446
818.58600	39.81000	18.92813	101.56677	0.000000e+000	50.00000	20.00000	0.23443
818.79999	39.82000	18.92463	101.56613	0.000000e+000	50.00000	20.00000	0.23440
819.01501	39.83000	18.92655	101.56549	0.000000e+000	50.00000	20.00000	0.23437
819.22900	39.84000	18.92658	101.56485	0.000000e+000	50.00000	20.00000	0.23434
819.44397	39.85000	18.91183	101.56421	0.000000e+000	50.00000	20.00000	0.23431
819.65802	39.86000	18.91270	101.56293	0.000000e+000	50.00000	20.00000	0.23428
819.87299	39.87000	18.91024	101.56229	0.000000e+000	50.00000	20.00000	0.23425
820.08698	39.88000	18.89672	101.56037	0.000000e+000	50.00000	20.00000	0.23422
820.08698	39.89000	18.89672	101.56037	0.000000e+000	50.00000	20.00000	0.23422
820.30103	39.90000	18.89405	101.55909	0.000000e+000	50.00000	20.00000	0.23420
820.51599	39.91000	18.88909	101.55781	0.000000e+000	50.00000	20.00000	0.23417
820.72998	39.92000	18.88328	101.55653	0.000000e+000	50.00000	20.00000	0.23414
820.94397	39.93000	18.88498	101.55589	0.000000e+000	50.00000	20.00000	0.23411
821.15900	39.94000	18.86958	101.55397	0.000000e+000	50.00000	20.00000	0.23408
821.37299	39.95000	18.86899	101.55269	0.000000e+000	50.00000	20.00000	0.23405
821.58698	39.96000	18.87090	101.55141	0.000000e+000	50.00000	20.00000	0.23402
821.80200	39.97000	18.85508	101.55013	0.000000e+000	50.00000	20.00000	0.23399
822.01599	39.98000	18.85490	101.54949	0.000000e+000	50.00000	20.00000	0.23396
822.22998	39.99000	18.85242	101.54821	0.000000e+000	50.00000	20.00000	0.23394
822.44501	40.00000	18.83994	101.54693	0.000000e+000	50.00000	20.00000	0.23391
822.65900	40.01000	18.82493	101.54437	0.000000e+000	50.00000	20.00000	0.23388
822.65900	40.02000	18.82493	101.54437	0.000000e+000	50.00000	20.00000	0.23388
822.87299	40.03000	18.82266	101.54309	0.000000e+000	50.00000	20.00000	0.23385
823.08698	40.04000	18.81329	101.54181	0.000000e+000	50.00000	20.00000	0.23382
823.30200	40.05000	18.80685	101.54053	0.000000e+000	50.00000	20.00000	0.23379
823.51599	40.06000	18.79476	101.53925	0.000000e+000	50.00000	20.00000	0.23376
823.72998	40.07000	18.79039	101.53797	0.000000e+000	50.00000	20.00000	0.23373
823.94397	40.08000	18.79021	101.53669	0.000000e+000	50.00000	20.00000	0.23370
824.15900	40.09000	18.77520	101.53541	0.000000e+000	50.00000	20.00000	0.23368
824.37299	40.10000	18.76142	101.53413	0.000000e+000	50.00000	20.00000	0.23365
824.58698	40.11000	18.75789	101.53221	0.000000e+000	50.00000	20.00000	0.23362
824.80103	40.12000	18.74474	101.53029	0.000000e+000	50.00000	20.00000	0.23359
825.01501	40.13000	18.74162	101.52901	0.000000e+000	50.00000	20.00000	0.23356
825.22900	40.14000	18.72429	101.52773	0.000000e+000	50.00000	20.00000	0.23353
825.44299	40.15000	18.71029	101.52645	0.000000e+000	50.00000	20.00000	0.23350
825.65698	40.16000	18.68751	101.52325	0.000000e+000	50.00000	20.00000	0.23347
825.65698	40.17000	18.68751	101.52325	0.000000e+000	50.00000	20.00000	0.23347
825.87201	40.18000	18.67623	101.52197	0.000000e+000	50.00000	20.00000	0.23344
826.08600	40.19000	18.66976	101.52069	0.000000e+000	50.00000	20.00000	0.23342
826.29999	40.20000	18.65659	101.51941	0.000000e+000	50.00000	20.00000	0.23339
826.51398	40.21000	18.65325	101.51749	0.000000e+000	50.00000	20.00000	0.23336
826.72803	40.22000	18.63819	101.51621	0.000000e+000	50.00000	20.00000	0.23333
826.94202	40.23000	18.62982	101.51493	0.000000e+000	50.00000	20.00000	0.23330
827.15601	40.24000	18.61894	101.51365	0.000000e+000	50.00000	20.00000	0.23327
827.37000	40.25000	18.61120	101.51237	0.000000e+000	50.00000	20.00000	0.23324
827.58398	40.26000	18.60450	101.51109	0.000000e+000	50.00000	20.00000	0.23321
827.79797	40.27000	18.59425	101.50981	0.000000e+000	50.00000	20.00000	0.23318
828.01202	40.28000	18.58608	101.50917	0.000000e+000	50.00000	20.00000	0.23316
828.22601	40.29000	18.57058	101.50789	0.000000e+000	50.00000	20.00000	0.23313
828.44000	40.30000	18.56912	101.50661	0.000000e+000	50.00000	20.00000	0.23310
828.65399	40.31000	18.55026	101.50469	0.000000e+000	50.00000	20.00000	0.23307
828.65399	40.32000	18.55026	101.50469	0.000000e+000	50.00000	20.00000	0.23307
828.86798	40.33000	18.53412	101.50405	0.000000e+000	50.00000	20.00000	0.23304
829.08197	40.34000	18.52699	101.50341	0.000000e+000	50.00000	20.00000	0.23301
829.29602	40.35000	18.51630	101.50213	0.000000e+000	50.00000	20.00000	0.23298
829.50897	40.36000	18.51439	101.50149	0.000000e+000	50.00000	20.00000	0.23295
829.72400	40.37000	18.50035	101.50021	0.000000e+000	50.00000	20.00000	0.23292
829.93701	40.38000	18.48503	101.49893	0.000000e+000	50.00000	20.00000	0.23290
830.15100	40.39000	18.48271	101.49829	0.000000e+000	50.00000	20.00000	0.23287
830.36499	40.40000	18.48480	101.49701	0.000000e+000	50.00000	20.00000	0.23284
830.57898	40.41000	18.46864	101.49573	0.000000e+000	50.00000	20.00000	0.23281
830.79303	40.42000	18.45373	101.49381	0.000000e+000	50.00000	20.00000	0.23278
831.00702	40.43000	18.45015	101.49189	0.000000e+000	50.00000	20.00000	0.23275
831.21997	40.44000	18.44719	101.48997	0.000000e+000	50.00000	20.00000	0.23272
831.43402	40.45000	18.43459	101.48869	0.000000e+000	50.00000	20.00000	0.23269
831.64801	40.46000	18.41506	101.48485	0.000000e+000	50.00000	20.00000	0.23266
831.64801	40.47000	18.41506	101.48485	0.000000e+000	50.00000	20.00000	0.23266
831.86200	40.48000	18.39867	101.48293	0.000000e+000	50.00000	20.00000	0.23263
832.07599	40.49000	18.39130	101.48165	0.000000e+000	50.00000	20.00000	0.23261
832.28900	40.50000	18.38056	101.47973	0.000000e+000	50.00000	20.00000	0.23258
832.50299	40.51000	18.37487	101.47717	0.000000e+000	50.00000	20.00000	0.23255
832.71698	40.52000	18.36414	101.47461	0.000000e+000	50.00000	20.00000	0.23252
832.92999	40.53000	18.35844	101.47269	0.000000e+000	50.00000	20.00000	0.23249
833.14398	40.54000	18.34770	101.47013	0.000000e+000	50.00000	20.00000	0.23246
833.35797	40.55000	18.34410	101.46757	0.000000e+000	50.00000	20.00000	0.23243
833.57202	40.56000	18.33147	101.46565	0.000000e+000	50.00000	20.00000	0.23240
833.78497	40.57000	18.33249	101.46437	0.000000e+000	50.00000	20.00000	0.23237
833.99902	40.58000	18.31544	101.46373	0.000000e+000	50.00000	20.00000	0.23235
834.21301	40.59000	18.31604	101.46309	0.000000e+000	50.00000	20.00000	0.23232
834.42603	40.60000	18.30655	101.46245	0.000000e+000	50.00000	20.00000	0.23229
834.64001	40.61000	18.30021	101.46117	0.000000e+000	50.00000	20.00000	0.23226
834.85303	40.62000	18.30185	101.46053	0.000000e+000	50.00000	20.00000	0.23223
835.06702	40.63000	18.28479	101.45925	0.000000e+000	50.00000	20.00000	0.23220
835.28101	40.64000	18.28539	101.45797	0.000000e+000	50.00000	20.00000	0.23217
835.49402	40.65000	18.26873	101.45541	0.000000e+000	50.00000	20.00000	0.23214
835.49402	40.66000	18.26873	101.45541	0.000000e+000	50.00000	20.00000	0.23214
835.70801	40.67000	18.26891	101.45413	0.000000e+000	50.00000	20.00000	0.23211
835.92102	40.68000	18.25625	101.45285	0.000000e+000	50.00000	20.00000	0.23209
836.13501	40.69000	18.25369	101.45093	0.000000e+000	50.00000	20.00000	0.23206
836.34802	40.70000	18.25470	101.44965	0.000000e+000	50.00000	20.00000	0.23203
836.56201	40.71000	18.25361	101.44837	0.000000e+000	50.00000	20.00000	0.23200
836.77502	40.72000	18.23967	101.44709	0.000000e+000	50.00000	20.00000	0.23197
836.98901	40.73000	18.24048	101.44517	0.000000e+000	50.00000	20.00000	0.23194
837.20203	40.74000	18.23096	101.44389	0.000000e+000	50.00000	20.00000	0.23191
837.41602	40.75000	18.22461	101.44261	0.000000e+000	50.00000	20.00000	0.23188
837.62903	40.76000	18.22625	101.44133	0.000000e+000	50.00000	20.00000	0.23185
837.84198	40.77000	18.21209	101.43941	0.000000e+000	50.00000	20.00000	0.23182
838.05603	40.78000	18.20994	101.43813	0.000000e+000	50.00000	20.00000	0.23180
838.26898	40.79000	18.20716	101.43621	0.000000e+000	50.00000	20.00000	0.23177
838.48297	40.80000	18.19448	101.43493	0.000000e+000	50.00000	20.00000	0.23174
838.69598	40.81000	18.18831	101.43173	0.000000e+000	50.00000	20.00000	0.23171
838.69598	40.82000	18.18831	101.43173	0.000000e+000	50.00000	20.00000	0.23171
838.90900	40.83000	18.17773	101.43045	0.000000e+000	50.00000	20.00000	0.23168
839.12299	40.84000	18.17895	101.42853	0.000000e+000	50.00000	20.00000	0.23165
839.33600	40.85000	18.17089	101.42597	0.000000e+000	50.00000	20.00000	0.23162
839.54901	40.86000	18.16325	101.42405	0.000000e+000	50.00000	20.00000	0.23159
839.76300	40.87000	18.16468	101.42213	0.000000e+000	50.00000	20.00000	0.23156
839.97601	40.88000	18.15282	101.42021	0.000000e+000	50.00000	20.00000	0.23154
840.18903	40.89000	18.14855	101.41765	0.000000e+000	50.00000	20.00000	0.23151
840.40302	40.90000	18.15040	101.41573	0.000000e+000	50.00000	20.00000	0.23148
840.61603	40.91000	18.13685	101.41445	0.000000e+000	50.00000	20.00000	0.23145
840.82898	40.92000	18.13405	101.41253	0.000000e+000	50.00000	20.00000	0.23142
841.04199	40.93000	18.13610	101.40997	0.000000e+000	50.00000	20.00000	0.23139
841.25598	40.94000	18.12466	101.40805	0.000000e+000	50.00000	20.00000	0.23136
841.46899	40.95000	18.11996	101.40612	0.000000e+000	50.00000	20.00000	0.23133
841.68201	40.96000	18.11167	101.40356	0.000000e+000	50.00000	20.00000	0.23130
841.89502	40.97000	18.10380	101.40164	0.000000e+000	50.00000	20.00000	0.23127
842.10797	40.98000	18.10522	101.39908	0.000000e+000	50.00000	20.00000	0.23125
842.32098	40.99000	18.09566	101.39780	0.000000e+000	50.00000	20.00000	0.23122
842.53400	41.00000	18.08884	101.39588	0.000000e+000	50.00000	20.00000	0.23119
